["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Aggressive Rocker'", "ci.note IN ('(uncredited)', '(as AndrÃ© Gower)', '(as Phil Battley)', '(as Merrit Yonka)', '(as Robert Boatman)')", "cn.country_code = '[br]'", "it.info = 'certificates'", "it.info = 'birth name'", "k.keyword = 'male-nudity'", "mi.info LIKE '%M%'", "mi.info LIKE '%M%'", "n.gender = 'm'", "n.name LIKE '%a%'", "rt.role = 'actor'", "t.title = 'Quadrophenia'", "t.production_year > 1957", "t.production_year < 1983"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Soviet Security Council Member'", "ci.note IN ('(uncredited)', '(as Richard Gale)', '(as Jorm)', '(as Sanju Sonu)', '(producer: Aulnay)')", "cn.country_code = '[au]'", "it.info = 'trivia'", "it.info = 'interviews'", "k.keyword = 'exiled-prince'", "mi.info LIKE '%i%'", "mi.info LIKE '%s%'", "n.gender = 'm'", "n.name LIKE '%e%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1950", "t.production_year < 2012"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Soviet Security Council Member'", "ci.note IN ('(uncredited)', '(as Imre T.)', '(as Daniel Wyllie)', '(as Debra Jones MD)', '(as Danny Hill)')", "cn.country_code = '[it]'", "it.info = 'goofs'", "it.info = 'birth name'", "k.keyword = 'exiled-prince'", "mi.info LIKE '%e%'", "mi.info LIKE '%o%'", "n.gender = 'm'", "n.name LIKE '%M%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1962", "t.production_year < 2005"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Mala Danziger)', '(as Eden Pourchot)', '(Violinist)', '(as Richard Colla)')", "cn.country_code = '[nl]'", "it.info = 'trivia'", "it.info = 'death date'", "k.keyword = 'freddy-krueger'", "mi.info LIKE '%v%'", "mi.info LIKE '%r%'", "n.gender = 'm'", "n.name LIKE '%G%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1916", "t.production_year < 2004"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Ye Shi Pin)', '(as Wzrd)', '(as Debbie Copaken)', '(as FÃ¼zy SÃ¡ra)')", "cn.country_code = '[ch]'", "it.info = 'gross'", "it.info = 'death notes'", "k.keyword = 'library'", "mi.info LIKE '%)%'", "mi.info LIKE '%3%'", "n.gender = 'm'", "n.name LIKE '%e%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1931", "t.production_year < 2006"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as TOLIO)', '(as TÃ¼dÃµs KlÃ¡ra)', '(Fight Scene Only)', '(as Tammy Marlowe)')", "cn.country_code = '[ch]'", "it.info = 'gross'", "it.info = 'birth notes'", "k.keyword = 'passed-out-drunk'", "mi.info LIKE '%3%'", "mi.info LIKE '%a%'", "n.gender = 'm'", "n.name LIKE '%e%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1960", "t.production_year < 2015"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Soviet Security Council Member'", "ci.note IN ('(uncredited)', '(as Jahangir Khan)', '(as O-T Fagbenle)', '(as LJ Ganser)', '(segment "Pause")')", "cn.country_code = '[it]'", "it.info = 'goofs'", "it.info = 'birth date'", "k.keyword = 'camera-focus-on-female-butt'", "mi.info LIKE '%a%'", "mi.info LIKE '%u%'", "n.gender = 'm'", "n.name LIKE '%l%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1945", "t.production_year < 2007"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Jesse Vint III)', '(as Jose Panizo)', '(Milkman)', '(as Jerry Heath)')", "cn.country_code = '[us]'", "it.info = 'trivia'", "it.info = 'death notes'", "k.keyword = 'deputy'", "mi.info LIKE '%i%'", "mi.info LIKE '%s%'", "n.gender = 'm'", "n.name LIKE '%e%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1943", "t.production_year < 2005"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Man on Tour Boat'", "ci.note IN ('(uncredited)', '(as Big Gene Rey)', '(as Mahek Chhal)', '(as Karel Antonin)', '(1976-1997)')", "cn.country_code = '[au]'", "it.info = 'locations'", "it.info = 'birth date'", "k.keyword = 'egg'", "mi.info LIKE '%F%'", "mi.info LIKE '%c%'", "n.gender = 'm'", "n.name LIKE '%,%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1901", "t.production_year < 2000"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Lawrence Klee)', '(as Naga Babu)', '(Echo et Narcisse)', '(Billie)')", "cn.country_code = '[nl]'", "it.info = 'release dates'", "it.info = 'birth notes'", "k.keyword = 'possession'", "mi.info LIKE '%0%'", "mi.info LIKE '%b%'", "n.gender = 'm'", "n.name LIKE '%A%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1990", "t.production_year < 2007"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Aggressive Rocker'", "ci.note IN ('(uncredited)', '(as Jaroslav Omen)', '(Actor, Producer)', '(as Pedro Rendon)', '(as Dany Wachsmann)')", "cn.country_code = '[gb]'", "it.info = 'certificates'", "it.info = 'spouse'", "k.keyword = 'based-on-album'", "mi.info LIKE '%:%'", "mi.info LIKE '%6%'", "n.gender = 'm'", "n.name LIKE '%G%'", "rt.role = 'actor'", "t.title = 'Quadrophenia'", "t.production_year > 1928", "t.production_year < 2013"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Ray Gravel)', '(as Sara Joy)', '(as Fred Slonisko)', '(adr scripter)')", "cn.country_code = '[us]'", "it.info = 'budget'", "it.info = 'birth notes'", "k.keyword = 'freddy-krueger'", "mi.info LIKE '%0%'", "mi.info LIKE '%2%'", "n.gender = 'm'", "n.name LIKE '%e%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1993", "t.production_year < 2017"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Paul Jesseman)', '(as Teo Abad)', '(fan)', '(as Yee-wan Ho)')", "cn.country_code = '[us]'", "it.info = 'certificates'", "it.info = 'birth date'", "k.keyword = 'child-killer'", "mi.info LIKE '%K%'", "mi.info LIKE '%n%'", "n.gender = 'm'", "n.name LIKE '%,%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1979", "t.production_year < 2004"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Man on Tour Boat'", "ci.note IN ('(uncredited)', '(as Herve De Luze)', '(the room)', '(segment "Vecinos")', '(as Dr. Lore Reich)')", "cn.country_code = '[au]'", "it.info = 'certificates'", "it.info = 'interviews'", "k.keyword = 'exiled-prince'", "mi.info LIKE '%1%'", "mi.info LIKE '%n%'", "n.gender = 'm'", "n.name LIKE '%.%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1972", "t.production_year < 1990"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Soviet Security Council Member'", "ci.note IN ('(uncredited)', '(as Tom Quillen)', '(as Norah Pierson)', '(as Tage Axelsson)', '(Billy''s Father)')", "cn.country_code = '[it]'", "it.info = 'certificates'", "it.info = 'birth date'", "k.keyword = 'octopus'", "mi.info LIKE '%t%'", "mi.info LIKE '%u%'", "n.gender = 'm'", "n.name LIKE '%W%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1959", "t.production_year < 2006"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Pruce Panday)', '(as DemiÃ¡n Cobo)', '(as Iza)', '(adopting Tony)')", "cn.country_code = '[ch]'", "it.info = 'release dates'", "it.info = 'death notes'", "k.keyword = 'springwood-ohio'", "mi.info LIKE '%n%'", "mi.info LIKE '%I%'", "n.gender = 'm'", "n.name LIKE '%x%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1991", "t.production_year < 2008"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Man on Tour Boat'", "ci.note IN ('(uncredited)', '(as Patricia Lopez)', '(as Jarppi)', '(Wilkins)', '(as The Sixteen)')", "cn.country_code = '[au]'", "it.info = 'certificates'", "it.info = 'birth notes'", "k.keyword = 'all-female-army'", "mi.info LIKE '%a%'", "mi.info LIKE '%G%'", "n.gender = 'm'", "n.name LIKE '%i%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1892", "t.production_year < 2007"],
["cct.kind = 'cast'", "cct.kind = 'complete'", "chn.name = 'Nightclub Patron'", "ci.note IN ('(uncredited)', '(as Gordan Sterne)', '(at murder scene)', '(as Miguel PeidrÃ³)', '(as Becky)')", "cn.country_code = '[br]'", "it.info = 'plot'", "it.info = 'birth date'", "k.keyword = 'sister-sister-relationship'", "mi.info LIKE '%h%'", "mi.info LIKE '%t%'", "n.gender = 'm'", "n.name LIKE '%,%'", "rt.role = 'actor'", "t.title = 'Copacabana'", "t.production_year > 1922", "t.production_year < 1984"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Soviet Security Council Member'", "ci.note IN ('(uncredited)', '(support program)', '(as Lirie Lushi)', '(as Paul Rowlston)', '(as Bob Steveson)')", "cn.country_code = '[au]'", "it.info = 'locations'", "it.info = 'birth name'", "k.keyword = '1980s'", "mi.info LIKE '%W%'", "mi.info LIKE '%,%'", "n.gender = 'm'", "n.name LIKE '%G%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1957", "t.production_year < 2014"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(novel "Spartacus")', '(as Spizzenergi)', '(as Reg. Lye)', '(as Oil)')", "cn.country_code = '[ch]'", "it.info = 'goofs'", "it.info = 'birth notes'", "k.keyword = 'dragging-a-dead-body'", "mi.info LIKE '%p%'", "mi.info LIKE '%p%'", "n.gender = 'm'", "n.name LIKE '%r%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1961", "t.production_year < 2009"],
["cct.kind = 'cast'", "cct.kind = 'complete'", "chn.name = 'Max'", "ci.note IN ('(voice) (as Paul Mall)', '(as Billy Dale)', '(as Carol Roberts)', '(as Mark Peele)', '(as Mihaly Hurok)')", "cn.country_code = '[us]'", "it.info = 'goofs'", "it.info = 'where now'", "k.keyword = 'fourth-of-july'", "mi.info LIKE '%0%'", "mi.info LIKE '%o%'", "n.gender = 'm'", "n.name LIKE '%l%'", "rt.role = 'actor'", "t.title = 'Flight of the Navigator'", "t.production_year > 1972", "t.production_year < 1989"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(realisator)', '(as Y. Mahimi)', '(as Al Brauders)', '(as Janne Ahlgren)')", "cn.country_code = '[nl]'", "it.info = 'goofs'", "it.info = 'death date'", "k.keyword = 'geek'", "mi.info LIKE '%h%'", "mi.info LIKE '%t%'", "n.gender = 'm'", "n.name LIKE '%r%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1984", "t.production_year < 2015"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Randy Magglore)', '(as Amy B.)', '(team: Greenhouse)', '(as Petr Bruckner)')", "cn.country_code = '[ch]'", "it.info = 'certificates'", "it.info = 'death notes'", "k.keyword = 'missing-person-poster'", "mi.info LIKE '%a%'", "mi.info LIKE '%:%'", "n.gender = 'm'", "n.name LIKE '%G%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1998", "t.production_year < 2005"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Philip Hunscha)', '(as Maxi Ezzaoui)', '(as Herb Towner)', '(caterer: Croatia)')", "cn.country_code = '[us]'", "it.info = 'gross'", "it.info = 'birth date'", "k.keyword = 'head-spin'", "mi.info LIKE '%O%'", "mi.info LIKE '%,%'", "n.gender = 'm'", "n.name LIKE '%,%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1968", "t.production_year < 2005"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Soviet Security Council Member'", "ci.note IN ('(uncredited)', '(as Beena)', '(accommodations)', '(as Aria Curzon)', '(cachetes)')", "cn.country_code = '[au]'", "it.info = 'gross'", "it.info = 'birth date'", "k.keyword = 'loaded-dice'", "mi.info LIKE '%7%'", "mi.info LIKE '%9%'", "n.gender = 'm'", "n.name LIKE '%G%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1922", "t.production_year < 2012"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as The Cult)', '(as V. Sokoloverov)', '(line producer)', '(as Winston Hoch)')", "cn.country_code = '[nl]'", "it.info = 'taglines'", "it.info = 'birth date'", "k.keyword = 'slow-motion-scene'", "mi.info LIKE '%v%'", "mi.info LIKE '%l%'", "n.gender = 'm'", "n.name LIKE '%e%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1996", "t.production_year < 2005"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Soviet Security Council Member'", "ci.note IN ('(uncredited)', '(as Eva Lai)', '(as V. Makhov)', '(featured gamer)', '(security guard)')", "cn.country_code = '[au]'", "it.info = 'trivia'", "it.info = 'birth notes'", "k.keyword = 'clown'", "mi.info LIKE '%a%'", "mi.info LIKE '%h%'", "n.gender = 'm'", "n.name LIKE '%l%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1901", "t.production_year < 2017"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(ranch hand)', '(audience host)', '(as Gaz)', '(Third Boy)')", "cn.country_code = '[nl]'", "it.info = 'trivia'", "it.info = 'birth date'", "k.keyword = 'missing-person-poster'", "mi.info LIKE '%S%'", "mi.info LIKE '%t%'", "n.gender = 'm'", "n.name LIKE '%n%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1904", "t.production_year < 2015"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Lili'' Murat)', '(as Li Shao Lung)', '(as Karly Sweet)', '(as Vinton Haworth)')", "cn.country_code = '[nl]'", "it.info = 'opening weekend'", "it.info = 'death notes'", "k.keyword = 'underwater'", "mi.info LIKE '%e%'", "mi.info LIKE '%s%'", "n.gender = 'm'", "n.name LIKE '%G%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 2002", "t.production_year < 2010"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as The Bravery)', '(Nandu)', '(as Max Murphy)', '(as Bill Metzo)')", "cn.country_code = '[us]'", "it.info = 'quotes'", "it.info = 'birth notes'", "k.keyword = 'severed-finger'", "mi.info LIKE '%t%'", "mi.info LIKE '%.%'", "n.gender = 'm'", "n.name LIKE '%n%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1956", "t.production_year < 2020"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Suraya Harun)', '(as Harold Holberg)', '(as Laurent d''Olce)', '(as Jabarya Gray)')", "cn.country_code = '[de]'", "it.info = 'trivia'", "it.info = 'death notes'", "k.keyword = 'locker'", "mi.info LIKE '%l%'", "mi.info LIKE '%l%'", "n.gender = 'm'", "n.name LIKE '%x%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1898", "t.production_year < 2013"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Faruq Ajrameh)', '(as Martin Hesch)', '(as Anna Stilvi)', '(MPW)')", "cn.country_code = '[us]'", "it.info = 'release dates'", "it.info = 'death date'", "k.keyword = 'head-spin'", "mi.info LIKE '%:%'", "mi.info LIKE '%r%'", "n.gender = 'm'", "n.name LIKE '%n%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1999", "t.production_year < 2011"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Soviet Security Council Member'", "ci.note IN ('(uncredited)', '(as Lt. Eric Jones)', '(as Naty Mallarez)', '(as Luis Cordero)', '(as Toni Marcin)')", "cn.country_code = '[it]'", "it.info = 'goofs'", "it.info = 'birth name'", "k.keyword = 'loaded-dice'", "mi.info LIKE '%e%'", "mi.info LIKE '%e%'", "n.gender = 'm'", "n.name LIKE '%.%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1923", "t.production_year < 2016"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Man on Tour Boat'", "ci.note IN ('(uncredited)', '(as John J. Casino)', '(as Jon Champion)', '(as Jeff Scharf)', '(prompter)')", "cn.country_code = '[it]'", "it.info = 'locations'", "it.info = 'other works'", "k.keyword = 'egg'", "mi.info LIKE '%i%'", "mi.info LIKE '%a%'", "n.gender = 'm'", "n.name LIKE '%i%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1951", "t.production_year < 1999"],
["cct.kind = 'cast'", "cct.kind = 'complete'", "chn.name = 'Max'", "ci.note IN ('(voice) (as Paul Mall)', '(as Bill Peirson)', '(as L.Khonich)', '(as Ellen Holm)', '(as Aimee Barile)')", "cn.country_code = '[us]'", "it.info = 'LD category'", "it.info = 'other works'", "k.keyword = '1980s'", "mi.info LIKE '%i%'", "mi.info LIKE '%e%'", "n.gender = 'm'", "n.name LIKE '%u%'", "rt.role = 'actor'", "t.title = 'Flight of the Navigator'", "t.production_year > 1930", "t.production_year < 1992"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Pino Marrocu)', '(as Sabine Haigis)', '(as Ed Sheehan)', '(as John Desantis)')", "cn.country_code = '[de]'", "it.info = 'release dates'", "it.info = 'birth date'", "k.keyword = 'demon'", "mi.info LIKE '%c%'", "mi.info LIKE '%n%'", "n.gender = 'm'", "n.name LIKE '%G%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1949", "t.production_year < 2007"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Man on Tour Boat'", "ci.note IN ('(uncredited)', '(as John Cox)', '(corporate manager)', '(as Amber Dixon)', '(as Joel McKinnon)')", "cn.country_code = '[it]'", "it.info = 'trivia'", "it.info = 'quotes'", "k.keyword = 'martial-arts'", "mi.info LIKE '%a%'", "mi.info LIKE '%b%'", "n.gender = 'm'", "n.name LIKE '%.%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1896", "t.production_year < 1986"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Zita Gorog)', '(episode 29)', '(as Joao Fernandes)', '(as Esclarecidos)')", "cn.country_code = '[us]'", "it.info = 'gross'", "it.info = 'birth notes'", "k.keyword = 'locker'", "mi.info LIKE '%t%'", "mi.info LIKE '%n%'", "n.gender = 'm'", "n.name LIKE '%A%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1960", "t.production_year < 2008"],
["cct.kind = 'crew'", "cct.kind = 'complete'", "chn.name = 'Communist Goon Agitator'", "ci.note IN ('(uncredited)', '(as Dr. Jay Granat)', '(as Donald Durrell)', '(as Mike Stute)', '(as Janus Carter)')", "cn.country_code = '[us]'", "it.info = 'tech info'", "it.info = 'birth notes'", "k.keyword = 'mother-son-relationship'", "mi.info LIKE '%A%'", "mi.info LIKE '%A%'", "n.gender = 'm'", "n.name LIKE '%C%'", "rt.role = 'actor'", "t.title = 'I Was a Communist for the FBI'", "t.production_year > 1924", "t.production_year < 1979"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Potter'", "ci.note IN ('(uncredited)', '(as Jerome Rebbot)', '(as Scott Degrave)', '(as Jamal Mixson)', '(as Dr. Nick Lowe)')", "cn.country_code = '[es]'", "it.info = 'certificates'", "it.info = 'birth notes'", "k.keyword = 'bathtub'", "mi.info LIKE '%2%'", "mi.info LIKE '%e%'", "n.gender = 'm'", "n.name LIKE '%h%'", "rt.role = 'actor'", "t.title = 'The Million Pound Note'", "t.production_year > 1944", "t.production_year < 2002"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as J. Stojanov)', '(as Claudie Carter)', '(as The Stripper)', '(as Salman Khan)')", "cn.country_code = '[nl]'", "it.info = 'certificates'", "it.info = 'death notes'", "k.keyword = 'mother-son-relationship'", "mi.info LIKE '%e%'", "mi.info LIKE '%6%'", "n.gender = 'm'", "n.name LIKE '%A%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1940", "t.production_year < 2015"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Mr. Kirk'", "ci.note IN ('(segment "Non-Fiction")', '(as Churni)', '(as Curt Mazreliez)', '(as Tony J. Tran)', '(as Wim MÃ¶nnich)')", "cn.country_code = '[us]'", "it.info = 'quotes'", "it.info = 'quotes'", "k.keyword = 'survivor'", "mi.info LIKE '%d%'", "mi.info LIKE '%c%'", "n.gender = 'm'", "n.name LIKE '%v%'", "rt.role = 'actor'", "t.title = 'Storytelling'", "t.production_year > 1950", "t.production_year < 2007"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Soviet Security Council Member'", "ci.note IN ('(uncredited)', '(as F. Boguslavsky)', '(as Cida Moreyra)', '(as Kira Hayashi)', '(as Wajid)')", "cn.country_code = '[it]'", "it.info = 'goofs'", "it.info = 'other works'", "k.keyword = 'knife-throwing'", "mi.info LIKE '%b%'", "mi.info LIKE '%o%'", "n.gender = 'm'", "n.name LIKE '%o%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1908", "t.production_year < 1988"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Table Extra at Bar'", "ci.note IN ('(uncredited)', '(as DJ Neil)', '(as Val Biscoglio)', '(as Alex Medar)', '(as Sara Hayden)')", "cn.country_code = '[br]'", "it.info = 'trivia'", "it.info = 'birth name'", "k.keyword = 'mind-game'", "mi.info LIKE '%l%'", "mi.info LIKE '%n%'", "n.gender = 'm'", "n.name LIKE '%e%'", "rt.role = 'actor'", "t.title = 'Cape Fear'", "t.production_year > 1922", "t.production_year < 1979"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Man on Tour Boat'", "ci.note IN ('(uncredited)', '(as Mark Eliot)', '(as Jamie Hook)', '(as SebÃµk KlÃ¡ra)', '(as Linc Foster)')", "cn.country_code = '[it]'", "it.info = 'goofs'", "it.info = 'birth notes'", "k.keyword = 'martial-arts'", "mi.info LIKE '%m%'", "mi.info LIKE '%c%'", "n.gender = 'm'", "n.name LIKE '%n%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1969", "t.production_year < 1990"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Julisa Macedo)', '(Robber)', '(as Zina Dean)', '(as Tony Pertesis)')", "cn.country_code = '[us]'", "it.info = 'trivia'", "it.info = 'birth date'", "k.keyword = 'surprise-ending'", "mi.info LIKE '%h%'", "mi.info LIKE '%r%'", "n.gender = 'm'", "n.name LIKE '%A%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1993", "t.production_year < 2006"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Soviet Security Council Member'", "ci.note IN ('(uncredited)', '(presenting award)', '(as Gildes)', '(as Ben Speth)', '(as Afro-X)')", "cn.country_code = '[au]'", "it.info = 'trivia'", "it.info = 'other works'", "k.keyword = 'all-female-army'", "mi.info LIKE '%n%'", "mi.info LIKE '%i%'", "n.gender = 'm'", "n.name LIKE '%o%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1945", "t.production_year < 2000"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as William Basil)', '(as RIKACO)', '(book "X-Rated")', '(as Natasa Ralijan)')", "cn.country_code = '[nl]'", "it.info = 'goofs'", "it.info = 'birth date'", "k.keyword = 'villain'", "mi.info LIKE '%f%'", "mi.info LIKE '%h%'", "n.gender = 'm'", "n.name LIKE '%e%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1924", "t.production_year < 2011"],
["cct.kind = 'cast'", "cct.kind = 'complete+verified'", "chn.name = 'Frisell'", "ci.note IN ('(Glowing Raver)', '(as Tu Xin Ran)', '(as Marfa Dervilly)', '(concept director)', '(as Jack Diehl)')", "cn.country_code = '[de]'", "it.info = 'gross'", "it.info = 'birth notes'", "k.keyword = 'villain-not-really-dead-cliche'", "mi.info LIKE '%i%'", "mi.info LIKE '%r%'", "n.gender = 'm'", "n.name LIKE '%l%'", "rt.role = 'actor'", "t.title = 'Freddy vs. Jason'", "t.production_year > 1914", "t.production_year < 2008"],
["cct.kind = 'crew'", "cct.kind = 'complete+verified'", "chn.name = 'Soviet Security Council Member'", "ci.note IN ('(uncredited)', '(as Wild Bill Cody)', '(software: Pi)', '(as Monique Demone)', '(as DJ Smart)')", "cn.country_code = '[au]'", "it.info = 'locations'", "it.info = 'quotes'", "k.keyword = 'hunting'", "mi.info LIKE '%S%'", "mi.info LIKE '%y%'", "n.gender = 'm'", "n.name LIKE '%W%'", "rt.role = 'actor'", "t.title = 'Octopussy'", "t.production_year > 1980", "t.production_year < 1995"],
["cct.kind = 'cast'", "cct.kind = 'complete'", "chn.name = 'Nightclub Patron'", "ci.note IN ('(uncredited)', '(as Mark Galfiore)', '(as Mark Gibbons)', '(as Pete Atasanoff)', '(as Diogo Dias)')", "cn.country_code = '[br]'", "it.info = 'plot'", "it.info = 'birth name'", "k.keyword = 'french-accent'", "mi.info LIKE '%d%'", "mi.info LIKE '%C%'", "n.gender = 'm'", "n.name LIKE '%.%'", "rt.role = 'actor'", "t.title = 'Copacabana'", "t.production_year > 1888", "t.production_year < 1960"],
