["ci.note = '(story)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%2005%'", "n.name LIKE '%Brown%'", "n.name NOT LIKE '%Williams%'", "rt.role = 'writer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%worldwide%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Frank%'", "n.name NOT LIKE '%Digard%'", "rt.role = 'producer'"],
["ci.note = '(production assistant)'", "cn.country_code = '[us]'", "mc.note LIKE '%association%'", "mc.note NOT LIKE '%web%'", "n.name LIKE '%Nicholas%'", "n.name NOT LIKE '%Jeff%'", "rt.role = 'miscellaneous crew'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%r%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Savage%'", "n.name NOT LIKE '%Goutman%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%co%'", "mc.note NOT LIKE '%2001%'", "n.name LIKE '%Joey%'", "n.name NOT LIKE '%Silverman%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%as%'", "mc.note NOT LIKE '%2006%'", "n.name LIKE '%Martin%'", "n.name NOT LIKE '%Morgan%'", "rt.role = 'actor'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%all%'", "mc.note NOT LIKE '%1958%'", "n.name LIKE '%Bell%'", "n.name NOT LIKE '%Harry%'", "rt.role = 'producer'"],
["ci.note = '(voice)'", "cn.country_code = '[us]'", "mc.note LIKE '%p%'", "mc.note NOT LIKE '%2003%'", "n.name LIKE '%Don%'", "n.name NOT LIKE '%Arboleda%'", "rt.role = 'actress'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%in%'", "n.name LIKE '%Godfrey%'", "n.name NOT LIKE '%Uschi%'", "rt.role = 'producer'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%2004%'", "n.name LIKE '%Zuzana%'", "n.name NOT LIKE '%Jeremy%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%with%'", "mc.note NOT LIKE '%production%'", "n.name LIKE '%Frederick%'", "n.name NOT LIKE '%Bazán%'", "rt.role = 'actor'"],
["ci.note = '(producer)'", "cn.country_code = '[hu]'", "mc.note LIKE '%2012%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Angel%'", "n.name NOT LIKE '%Albert%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[hu]'", "mc.note LIKE '%2011%'", "mc.note NOT LIKE '%1953%'", "n.name LIKE '%Jonathan%'", "n.name NOT LIKE '%Jammot%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%2005%'", "n.name LIKE '%Robert%'", "n.name NOT LIKE '%Grey%'", "rt.role = 'producer'"],
["ci.note = '(co-producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2007%'", "mc.note NOT LIKE '%association%'", "n.name LIKE '%Jon%'", "n.name NOT LIKE '%Frank%'", "rt.role = 'producer'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%Hungary%'", "n.name LIKE '%Bell%'", "n.name NOT LIKE '%Jennings%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%2005%'", "mc.note NOT LIKE '%in%'", "n.name LIKE '%Phil%'", "n.name NOT LIKE '%Douglas%'", "rt.role = 'writer'"],
["ci.note = '(producer)'", "cn.country_code = '[hu]'", "mc.note LIKE '%TV%'", "mc.note NOT LIKE '%s%'", "n.name LIKE '%L%'", "n.name NOT LIKE '%Ron%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%in%'", "n.name LIKE '%Bergman%'", "n.name NOT LIKE '%Parker%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%t%'", "mc.note NOT LIKE '%1994%'", "n.name LIKE '%Franco%'", "n.name NOT LIKE '%Henrique%'", "rt.role = 'producer'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2012%'", "mc.note NOT LIKE '%co%'", "n.name LIKE '%Murphy%'", "n.name NOT LIKE '%Magni%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2012%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Albert%'", "n.name NOT LIKE '%Wylie%'", "rt.role = 'producer'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%o%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%Armand%'", "n.name NOT LIKE '%Jammot%'", "rt.role = 'writer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%co%'", "mc.note NOT LIKE '%t%'", "n.name LIKE '%A%'", "n.name NOT LIKE '%Armand%'", "rt.role = 'producer'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%S%'", "mc.note NOT LIKE '%1941%'", "n.name LIKE '%Michelle%'", "n.name NOT LIKE '%Lubin%'", "rt.role = 'producer'"],
["ci.note = '(archive footage)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%2007%'", "n.name LIKE '%Stewart%'", "n.name NOT LIKE '%Jim%'", "rt.role = 'actor'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2010%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Georg%'", "n.name NOT LIKE '%Jammot%'", "rt.role = 'producer'"],
["ci.note = '(archive footage)'", "cn.country_code = '[us]'", "mc.note LIKE '%theatrical%'", "mc.note NOT LIKE '%2010%'", "n.name LIKE '%D%'", "n.name NOT LIKE '%Kirk%'", "rt.role = 'writer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%TV%'", "mc.note NOT LIKE '%2006%'", "n.name LIKE '%D%'", "n.name NOT LIKE '%Jammot%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2012%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Ho%'", "n.name NOT LIKE '%Vosburgh%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%r%'", "mc.note NOT LIKE '%n%'", "n.name LIKE '%Franco%'", "n.name NOT LIKE '%Jon%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%d%'", "mc.note NOT LIKE '%production%'", "n.name LIKE '%Markus%'", "n.name NOT LIKE '%Pizey%'", "rt.role = 'actor'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%s%'", "n.name LIKE '%Robert%'", "n.name NOT LIKE '%Pilar%'", "rt.role = 'actress'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%2011%'", "mc.note NOT LIKE '%c%'", "n.name LIKE '%Roger%'", "n.name NOT LIKE '%Tauer%'", "rt.role = 'writer'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%media%'", "n.name LIKE '%Griffin%'", "n.name NOT LIKE '%Savage%'", "rt.role = 'writer'"],
["ci.note = '(voice)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%media%'", "n.name LIKE '%Roger%'", "n.name NOT LIKE '%Kai%'", "rt.role = 'actor'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%s%'", "n.name LIKE '%Lo%'", "n.name NOT LIKE '%Uschi%'", "rt.role = 'producer'"],
["ci.note = '(production assistant)'", "cn.country_code = '[us]'", "mc.note LIKE '%production%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Dan%'", "n.name NOT LIKE '%Herschel%'", "rt.role = 'miscellaneous crew'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%2005%'", "n.name LIKE '%Phillips%'", "n.name NOT LIKE '%Kavita%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%association%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Kenny%'", "n.name NOT LIKE '%Isabelle%'", "rt.role = 'actor'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2011%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Wayne%'", "n.name NOT LIKE '%Cynthia%'", "rt.role = 'producer'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%TV%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%John%'", "n.name NOT LIKE '%Merv%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%co%'", "n.name LIKE '%Bergman%'", "n.name NOT LIKE '%Kimson%'", "rt.role = 'writer'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2004%'", "mc.note NOT LIKE '%e%'", "n.name LIKE '%Joey%'", "n.name NOT LIKE '%Egizi%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%2006%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Harry%'", "n.name NOT LIKE '%Eckhard%'", "rt.role = 'actor'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%r%'", "n.name LIKE '%n%'", "n.name NOT LIKE '%Wolf%'", "rt.role = 'miscellaneous crew'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%TV%'", "n.name LIKE '%León%'", "n.name NOT LIKE '%Dobkowitz%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%2010%'", "n.name LIKE '%Costello%'", "n.name NOT LIKE '%Dale%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%TV%'", "mc.note NOT LIKE '%in%'", "n.name LIKE '%Jordan%'", "n.name NOT LIKE '%León%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%r%'", "n.name LIKE '%D%'", "n.name NOT LIKE '%Joey%'", "rt.role = 'writer'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%as%'", "n.name LIKE '%Lee%'", "n.name NOT LIKE '%Marie%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%i%'", "mc.note NOT LIKE '%TV%'", "n.name LIKE '%Joey%'", "n.name NOT LIKE '%Jammot%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%TV%'", "mc.note NOT LIKE '%worldwide%'", "n.name LIKE '%Chad%'", "n.name NOT LIKE '%e%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%in%'", "n.name LIKE '%D%'", "n.name NOT LIKE '%Kraus%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%t%'", "mc.note NOT LIKE '%a%'", "n.name LIKE '%João%'", "n.name NOT LIKE '%William%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%theatrical%'", "mc.note NOT LIKE '%p%'", "n.name LIKE '%C%'", "n.name NOT LIKE '%Jammot%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2005%'", "mc.note NOT LIKE '%Xbox%'", "n.name LIKE '%Roger%'", "n.name NOT LIKE '%Jesús%'", "rt.role = 'producer'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%t%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Wayne%'", "n.name NOT LIKE '%Jim%'", "rt.role = 'writer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%Russia%'", "mc.note NOT LIKE '%production%'", "n.name LIKE '%Roger%'", "n.name NOT LIKE '%Brian%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2004%'", "mc.note NOT LIKE '%2007%'", "n.name LIKE '%D%'", "n.name NOT LIKE '%Frank%'", "rt.role = 'producer'"],
["ci.note = '(co-producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%all%'", "n.name LIKE '%Ron%'", "n.name NOT LIKE '%Godfrey%'", "rt.role = 'producer'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2005%'", "mc.note NOT LIKE '%2004%'", "n.name LIKE '%Jim%'", "n.name NOT LIKE '%Natalie%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%2005%'", "n.name LIKE '%Fred%'", "n.name NOT LIKE '%Bosshardt%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Germain%'", "n.name NOT LIKE '%Michael%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%1913%'", "n.name LIKE '%L%'", "n.name NOT LIKE '%Jesús%'", "rt.role = 'actress'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%a%'", "mc.note NOT LIKE '%production%'", "n.name LIKE '%Abraham%'", "n.name NOT LIKE '%Dobkowitz%'", "rt.role = 'producer'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Albert%'", "n.name NOT LIKE '%William%'", "rt.role = 'writer'"],
["ci.note = '(production assistant)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%TV%'", "n.name LIKE '%Jesús%'", "n.name NOT LIKE '%Albert%'", "rt.role = 'miscellaneous crew'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%with%'", "mc.note NOT LIKE '%2009%'", "n.name LIKE '%Maurice%'", "n.name NOT LIKE '%Stone%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%i%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Bell%'", "n.name NOT LIKE '%Jammot%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%worldwide%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Kane%'", "n.name NOT LIKE '%Dobkowitz%'", "rt.role = 'actor'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%co%'", "mc.note NOT LIKE '%production%'", "n.name LIKE '%Will%'", "n.name NOT LIKE '%Cynthia%'", "rt.role = 'producer'"],
["ci.note = '(voice)'", "cn.country_code = '[us]'", "mc.note LIKE '%association%'", "mc.note NOT LIKE '%rights%'", "n.name LIKE '%D%'", "n.name NOT LIKE '%Shannon%'", "rt.role = 'actor'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%d%'", "mc.note NOT LIKE '%1955%'", "n.name LIKE '%y%'", "n.name NOT LIKE '%Siegmund%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%VHS%'", "n.name LIKE '%D%'", "n.name NOT LIKE '%Kalvodova%'", "rt.role = 'actress'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%in%'", "n.name LIKE '%Lim%'", "n.name NOT LIKE '%Merv%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%TV%'", "mc.note NOT LIKE '%n%'", "n.name LIKE '%Armand%'", "n.name NOT LIKE '%Ho%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[nl]'", "mc.note LIKE '%e%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%Korda%'", "n.name NOT LIKE '%Joe%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[de]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%production%'", "n.name LIKE '%Ron%'", "n.name NOT LIKE '%Digard%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%2009%'", "mc.note NOT LIKE '%VHS%'", "n.name LIKE '%Ho%'", "n.name NOT LIKE '%Shearer%'", "rt.role = 'writer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%TV%'", "mc.note NOT LIKE '%2011%'", "n.name LIKE '%Franco%'", "n.name NOT LIKE '%Weaver%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%t%'", "n.name NOT LIKE '%John%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%p%'", "n.name LIKE '%Silvera%'", "n.name NOT LIKE '%Mulholland%'", "rt.role = 'producer'"],
["ci.note = '(voice)'", "cn.country_code = '[us]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%2007%'", "n.name LIKE '%Michael%'", "n.name NOT LIKE '%Joe%'", "rt.role = 'actor'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%Savage%'", "n.name NOT LIKE '%Roger%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%theatrical%'", "mc.note NOT LIKE '%seasons%'", "n.name LIKE '%Franco%'", "n.name NOT LIKE '%Alan%'", "rt.role = 'producer'"],
["ci.note = '(production assistant)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%O%'", "n.name NOT LIKE '%Stemmer%'", "rt.role = 'miscellaneous crew'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2008%'", "mc.note NOT LIKE '%association%'", "n.name LIKE '%Smith%'", "n.name NOT LIKE '%Joe%'", "rt.role = 'producer'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%r%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%Johnson%'", "n.name NOT LIKE '%Roger%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%i%'", "mc.note NOT LIKE '%p%'", "n.name LIKE '%William%'", "n.name NOT LIKE '%Kevin%'", "rt.role = 'actress'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2004%'", "mc.note NOT LIKE '%2007%'", "n.name LIKE '%Lee%'", "n.name NOT LIKE '%Armand%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Kevin%'", "n.name NOT LIKE '%Uschi%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%TV%'", "mc.note NOT LIKE '%i%'", "n.name LIKE '%De%'", "n.name NOT LIKE '%Roger%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[de]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%Godfrey%'", "n.name NOT LIKE '%Tom%'", "rt.role = 'producer'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%r%'", "n.name LIKE '%Robert%'", "n.name NOT LIKE '%Bell%'", "rt.role = 'writer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%media%'", "mc.note NOT LIKE '%n%'", "n.name LIKE '%Armand%'", "n.name NOT LIKE '%Albert%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%2006%'", "mc.note NOT LIKE '%co%'", "n.name LIKE '%Roger%'", "n.name NOT LIKE '%Martin%'", "rt.role = 'writer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%association%'", "mc.note NOT LIKE '%co%'", "n.name LIKE '%Armand%'", "n.name NOT LIKE '%Michael%'", "rt.role = 'actor'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%Lorne%'", "n.name NOT LIKE '%Uschi%'", "rt.role = 'actor'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%all%'", "n.name LIKE '%Bradley%'", "n.name NOT LIKE '%Abol%'", "rt.role = 'actor'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Armand%'", "n.name NOT LIKE '%D%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%with%'", "mc.note NOT LIKE '%2009%'", "n.name LIKE '%Frank%'", "n.name NOT LIKE '%Albert%'", "rt.role = 'producer'"],
["ci.note = '(production assistant)'", "cn.country_code = '[us]'", "mc.note LIKE '%2010%'", "mc.note NOT LIKE '%2007%'", "n.name LIKE '%Harry%'", "n.name NOT LIKE '%Digard%'", "rt.role = 'miscellaneous crew'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%2011%'", "n.name LIKE '%Hank%'", "n.name NOT LIKE '%Digard%'", "rt.role = 'producer'"],
["ci.note = '(associate producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%Republic%'", "n.name LIKE '%Donald%'", "n.name NOT LIKE '%Hodanova%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[ph]'", "mc.note LIKE '%in%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Bill%'", "n.name NOT LIKE '%Roger%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[de]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%worldwide%'", "n.name LIKE '%Frank%'", "n.name NOT LIKE '%Stallworth%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%with%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Tom%'", "n.name NOT LIKE '%Jon%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%TV%'", "n.name LIKE '%Godfrey%'", "n.name NOT LIKE '%Dee%'", "rt.role = 'producer'"],
["ci.note = '(writer)'", "cn.country_code = '[us]'", "mc.note LIKE '%theatrical%'", "mc.note NOT LIKE '%2003%'", "n.name LIKE '%João%'", "n.name NOT LIKE '%Griffin%'", "rt.role = 'writer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%2006%'", "n.name LIKE '%Christopher%'", "n.name NOT LIKE '%Digard%'", "rt.role = 'producer'"],
["ci.note = '(written by)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%worldwide%'", "n.name LIKE '%Ho%'", "n.name NOT LIKE '%Marsden%'", "rt.role = 'writer'"],
["ci.note = '(voice)'", "cn.country_code = '[us]'", "mc.note LIKE '%2006%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%Frank%'", "n.name NOT LIKE '%Silvera%'", "rt.role = 'actress'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%2006%'", "mc.note NOT LIKE '%association%'", "n.name LIKE '%J%'", "n.name NOT LIKE '%o%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%DVD%'", "n.name LIKE '%L%'", "n.name NOT LIKE '%Herschel%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%s%'", "n.name LIKE '%Merv%'", "n.name NOT LIKE '%Welker%'", "rt.role = 'actor'"],
["ci.note = '(supervising producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%TV%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%J%'", "n.name NOT LIKE '%Weaver%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%theatrical%'", "mc.note NOT LIKE '%Switzerland%'", "n.name LIKE '%Michael%'", "n.name NOT LIKE '%Gordon%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%Ray%'", "n.name LIKE '%Rosal%'", "n.name NOT LIKE '%Rondell%'", "rt.role = 'actor'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%2007%'", "n.name LIKE '%Savage%'", "n.name NOT LIKE '%Kimson%'", "rt.role = 'producer'"],
["ci.note = '(uncredited)'", "cn.country_code = '[us]'", "mc.note LIKE '%2012%'", "mc.note NOT LIKE '%USA%'", "n.name LIKE '%Wayne%'", "n.name NOT LIKE '%Seth%'", "rt.role = 'actor'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%USA%'", "mc.note NOT LIKE '%association%'", "n.name LIKE '%Fernández%'", "n.name NOT LIKE '%Herschel%'", "rt.role = 'producer'"],
["ci.note = '(producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%with%'", "n.name LIKE '%Baker%'", "n.name NOT LIKE '%m%'", "rt.role = 'producer'"],
["ci.note = '(executive producer)'", "cn.country_code = '[us]'", "mc.note LIKE '%DVD%'", "mc.note NOT LIKE '%production%'", "n.name LIKE '%Bradley%'", "n.name NOT LIKE '%Forrest%'", "rt.role = 'producer'"],
